created_at,flight_number,aircraft_type,departure_airport,arrival_airport,flight_date,departure_time,arrival_time,classes,price
2025-07-12T16:00:38.654Z,VN230,Airbus A321,SGN,HAN,2025-07-13T00:00:00.000Z,12:05,14:10,Premium Economy Classic (Z),2178000
2025-07-12T16:00:45.393Z,VN214,Boeing 787,SGN,HAN,2025-07-13T00:00:00.000Z,14:00,16:05,Premium Economy Classic (Z),2178000
2025-07-12T16:00:52.826Z,VN248,Boeing 787,SGN,HAN,2025-07-13T00:00:00.000Z,14:00,16:05,Premium Economy Classic (Z),2178000
2025-07-12T16:00:59.636Z,VN7244,Airbus A321,SGN,HAN,2025-07-13T00:00:00.000Z,14:15,16:25,Premium Economy Classic (Z),2178000
2025-07-12T16:01:05.380Z,VN7252,Airbus 350,SGN,HAN,2025-07-13T00:00:00.000Z,14:30,16:35,Premium Economy Classic (Z),2178000
2025-07-12T16:01:12.580Z,VN216,Boeing 787,SGN,HAN,2025-07-13T00:00:00.000Z,16:00,18:05,Premium Economy Classic (Z),2178000
2025-07-12T16:01:18.508Z,VN254,Boeing 787,SGN,HAN,2025-07-13T00:00:00.000Z,17:00,19:10,Premium Economy Classic (Z),2178000
2025-07-12T16:01:25.158Z,VN252,Airbus A350-900,SGN,HAN,2025-07-13T00:00:00.000Z,17:05,19:10,Premium Economy Classic (Z),2178000
2025-07-12T16:01:33.234Z,VN7232,Boeing 787,SGN,HAN,2025-07-13T00:00:00.000Z,17:20,19:25,Premium Economy Classic (Z),2178000
2025-07-12T16:01:39.955Z,VN218,Airbus A350-900,SGN,HAN,2025-07-13T00:00:00.000Z,18:00,20:05,Premium Economy Classic (Z),2178000
2025-07-12T16:01:47.374Z,VN258,Boeing 787,SGN,HAN,2025-07-13T00:00:00.000Z,19:00,21:05,Premium Economy Classic (Z),2178000
2025-07-12T16:01:55.649Z,VN262,Boeing 787,SGN,HAN,2025-07-13T00:00:00.000Z,19:35,21:40,Premium Economy Classic (Z),2178000
2025-07-12T16:02:02.322Z,VN220,Boeing 787,SGN,HAN,2025-07-13T00:00:00.000Z,20:00,22:05,Premium Economy Classic (Z),2178000
2025-07-12T16:02:08.973Z,VN256,Boeing 787,SGN,HAN,2025-07-13T00:00:00.000Z,20:30,22:35,Premium Economy Classic (Z),2178000
2025-07-12T16:02:15.538Z,VN260,Boeing 787,SGN,HAN,2025-07-13T00:00:00.000Z,21:00,23:05,Premium Economy Classic (Z),2178000
2025-07-12T16:02:22.355Z,VN7234,Boeing 787,SGN,HAN,2025-07-13T00:00:00.000Z,21:30,23:35,Premium Economy Classic (Z),2178000
2025-07-12T16:02:28.746Z,VN7220,Airbus A321,SGN,HAN,2025-07-13T00:00:00.000Z,22:10,00:20,Premium Economy Classic (Z),2178000
2025-07-12T16:02:34.955Z,VN270,Airbus A321,SGN,HAN,2025-07-13T00:00:00.000Z,23:55,02:00,Premium Economy Classic (Z),2178000
2025-07-12T16:02:42.655Z,VN6002,Airbus A321,SGN,HAN,2025-07-13T00:00:00.000Z,04:55,07:05,(D),2178000
2025-07-12T16:02:49.356Z,VJ1198,Airbus A320-100/200,SGN,HAN,2025-07-13T00:00:00.000Z,05:00,07:10,SkyBoss (Y_SBoss),2178000
2025-07-12T16:02:56.137Z,VJ1128,Airbus A321,SGN,HAN,2025-07-13T00:00:00.000Z,06:00,08:10,SkyBoss (Y_SBoss),2178000
2025-07-12T16:03:02.523Z,VJ120,Airbus A321,SGN,HAN,2025-07-13T00:00:00.000Z,07:30,09:40,SkyBoss (Y_SBoss),2178000
2025-07-12T16:03:09.237Z,VJ1126,Airbus A321,SGN,HAN,2025-07-13T00:00:00.000Z,08:25,10:35,SkyBoss (Y_SBoss),2178000
2025-07-12T16:03:16.437Z,VJ124,321H,SGN,HAN,2025-07-13T00:00:00.000Z,09:20,11:30,SkyBoss (Y_SBoss),2178000
2025-07-12T16:03:23.965Z,VJ1140,Airbus A330,SGN,HAN,2025-07-13T00:00:00.000Z,11:25,13:35,SkyBoss (Y_SBoss),2178000
2025-07-12T16:03:29.950Z,VJ178,Airbus A330,SGN,HAN,2025-07-13T00:00:00.000Z,11:50,14:00,SkyBoss (Y_SBoss),2178000
2025-07-12T16:03:37.431Z,VJ198,Airbus A330,SGN,HAN,2025-07-13T00:00:00.000Z,12:10,14:20,SkyBoss (Y_SBoss),2178000
2025-07-12T16:03:44.316Z,VJ1138,Airbus A321,SGN,HAN,2025-07-13T00:00:00.000Z,12:25,14:35,SkyBoss (Y_SBoss),2178000
2025-07-12T16:03:51.814Z,VJ1130,Airbus A321,SGN,HAN,2025-07-13T00:00:00.000Z,12:45,14:55,SkyBoss (Y_SBoss),2178000
2025-07-12T16:31:38.480Z,QH202,Airbus A321,SGN,HAN,2025-07-13T00:00:00.000Z,05:25,07:35,EconomySmart (M),2178000
2025-07-12T16:31:44.864Z,QH204,Boeing 737 All Series Passenger,SGN,HAN,2025-07-13T00:00:00.000Z,07:10,09:20,EconomySmart (M),2178000
2025-07-12T16:31:50.400Z,VU750,AIRBUS A321,SGN,HAN,2025-07-13T00:00:00.000Z,05:45,07:55,ECONOMY (O),2178000
2025-07-12T16:31:55.286Z,VJ1130,Airbus A321,SGN,HAN,2025-07-13T00:00:00.000Z,12:45,14:55,Eco (B1_ECO),2178000
2025-07-12T16:32:00.237Z,QH224,Airbus A320-100/200,SGN,HAN,2025-07-13T00:00:00.000Z,10:40,12:50,EconomySmart (L),2178000
2025-07-12T16:32:05.562Z,QH228,Airbus A321,SGN,HAN,2025-07-13T00:00:00.000Z,11:00,13:10,EconomySmart (L),2178000
2025-07-12T16:32:10.851Z,QH272,Airbus A321,SGN,HAN,2025-07-13T00:00:00.000Z,20:05,22:15,EconomySmart (L),2178000
2025-07-12T16:32:16.928Z,QH284,Airbus A321,SGN,HAN,2025-07-13T00:00:00.000Z,21:30,23:40,EconomySmart (L),2178000
2025-07-12T16:32:22.688Z,VJ1140,Airbus A330,SGN,HAN,2025-07-13T00:00:00.000Z,11:25,13:35,Eco (H1_ECO),2178000
2025-07-12T16:32:27.887Z,VJ178,Airbus A330,SGN,HAN,2025-07-13T00:00:00.000Z,11:50,14:00,Eco (H1_ECO),2178000
2025-07-12T16:32:33.708Z,VJ198,Airbus A330,SGN,HAN,2025-07-13T00:00:00.000Z,12:10,14:20,Eco (H1_ECO),2178000
2025-07-12T16:32:39.685Z,VJ1138,Airbus A321,SGN,HAN,2025-07-13T00:00:00.000Z,12:25,14:35,Eco (H1_ECO),2178000
2025-07-12T16:32:45.029Z,QH268,Boeing 737 All Series Passenger,SGN,HAN,2025-07-13T00:00:00.000Z,19:15,21:25,EconomySmart (K),2178000
2025-07-12T16:32:49.818Z,VJ1128,Airbus A321,SGN,HAN,2025-07-13T00:00:00.000Z,06:00,08:10,Eco (K1_ECO),2178000
2025-07-12T16:32:56.642Z,VJ1148,Airbus A320-100/200,SGN,HAN,2025-07-13T00:00:00.000Z,14:05,16:10,Eco (K1_ECO),2178000
2025-07-12T16:33:02.760Z,VJ146,Airbus A321,SGN,HAN,2025-07-13T00:00:00.000Z,15:40,17:45,Eco (K1_ECO),2178000
2025-07-12T16:33:08.804Z,VJ1152,Airbus A321,SGN,HAN,2025-07-13T00:00:00.000Z,17:20,19:30,Eco (K1_ECO),2178000
2025-07-12T16:33:15.474Z,VJ1162,Airbus A321,SGN,HAN,2025-07-13T00:00:00.000Z,17:35,19:45,Eco (K1_ECO),2178000
2025-07-12T16:33:21.555Z,QH242,Boeing 737 All Series Passenger,SGN,HAN,2025-07-13T00:00:00.000Z,13:10,15:20,EconomySmart (H),2178000
2025-07-12T16:33:27.407Z,VN6002,Airbus A321,SGN,HAN,2025-07-13T00:00:00.000Z,04:55,07:05,Economy Classic (L),2178000
2025-07-12T16:33:32.325Z,VJ1130,Airbus A321,SGN,HAN,2025-07-13T00:00:00.000Z,12:45,14:55,Deluxe (B1_DLX),2178000
2025-07-12T16:33:37.396Z,VN6002,Airbus A321,SGN,HAN,2025-07-13T00:00:00.000Z,04:55,07:05,Economy Classic (K),2178000
2025-07-12T16:33:45.598Z,VN206,Airbus 350,SGN,HAN,2025-07-13T00:00:00.000Z,06:00,08:05,Economy Classic (K),2178000
2025-07-12T16:33:50.838Z,VN7242,Boeing 787,SGN,HAN,2025-07-13T00:00:00.000Z,06:05,08:10,Economy Classic (K),2178000
2025-07-12T16:33:56.876Z,VN6014,Airbus A321,SGN,HAN,2025-07-13T00:00:00.000Z,07:00,09:10,Economy Classic (K),2178000
2025-07-12T16:34:03.125Z,QH202,Airbus A321,SGN,HAN,2025-07-13T00:00:00.000Z,05:25,07:35,EconomyFlex (B),2178000
2025-07-12T16:34:09.461Z,QH204,Boeing 737 All Series Passenger,SGN,HAN,2025-07-13T00:00:00.000Z,07:10,09:20,EconomyFlex (B),2178000
2025-07-12T16:39:34.803Z,,,,,,,,,2178000
2025-07-12T16:39:39.439Z,QH204,Boeing 737 All Series Passenger,SGN,HAN,2025-07-13T00:00:00.000Z,07:10,09:20,EconomySmart (M),2178000
2025-07-12T16:39:44.596Z,VU750,AIRBUS A321,SGN,HAN,2025-07-13T00:00:00.000Z,05:45,07:55,ECONOMY (O),2178000
2025-07-12T16:39:50.869Z,QH224,Airbus A320-100/200,SGN,HAN,2025-07-13T00:00:00.000Z,10:40,12:50,EconomySmart (L),2178000
2025-07-12T16:39:56.987Z,QH228,Airbus A321,SGN,HAN,2025-07-13T00:00:00.000Z,11:00,13:10,EconomySmart (L),2178000
2025-07-12T16:40:02.118Z,QH272,Airbus A321,SGN,HAN,2025-07-13T00:00:00.000Z,20:05,22:15,EconomySmart (L),2178000
2025-07-12T16:40:07.088Z,QH284,Airbus A321,SGN,HAN,2025-07-13T00:00:00.000Z,21:30,23:40,EconomySmart (L),2178000
2025-07-12T16:40:12.718Z,QH268,Boeing 737 All Series Passenger,SGN,HAN,2025-07-13T00:00:00.000Z,19:15,21:25,EconomySmart (K),2178000
2025-07-12T16:40:19.019Z,QH242,Boeing 737 All Series Passenger,SGN,HAN,2025-07-13T00:00:00.000Z,13:10,15:20,EconomySmart (H),2178000
2025-07-12T16:40:25.601Z,VN6002,Airbus A321,SGN,HAN,2025-07-13T00:00:00.000Z,04:55,07:05,Economy Classic (L),2178000
2025-07-12T16:40:30.197Z,VN6002,Airbus A321,SGN,HAN,2025-07-13T00:00:00.000Z,04:55,07:05,Economy Classic (K),2178000
2025-07-12T16:40:35.049Z,VN206,Airbus 350,SGN,HAN,2025-07-13T00:00:00.000Z,06:00,08:05,Economy Classic (K),2178000
2025-07-12T16:40:40.605Z,VN7242,Boeing 787,SGN,HAN,2025-07-13T00:00:00.000Z,06:05,08:10,Economy Classic (K),2178000
2025-07-12T16:40:45.866Z,VN6014,Airbus A321,SGN,HAN,2025-07-13T00:00:00.000Z,07:00,09:10,Economy Classic (K),2178000
2025-07-12T16:40:51.523Z,QH202,Airbus A321,SGN,HAN,2025-07-13T00:00:00.000Z,05:25,07:35,EconomyFlex (B),2178000
2025-07-12T16:40:57.748Z,QH204,Boeing 737 All Series Passenger,SGN,HAN,2025-07-13T00:00:00.000Z,07:10,09:20,EconomyFlex (B),2178000
2025-07-12T16:41:04.959Z,QH224,Airbus A320-100/200,SGN,HAN,2025-07-13T00:00:00.000Z,10:40,12:50,EconomyFlex (B),2178000
2025-07-12T16:41:13.239Z,QH228,Airbus A321,SGN,HAN,2025-07-13T00:00:00.000Z,11:00,13:10,EconomyFlex (B),2178000
2025-07-12T16:41:27.586Z,QH242,Boeing 737 All Series Passenger,SGN,HAN,2025-07-13T00:00:00.000Z,13:10,15:20,EconomyFlex (B),2178000
2025-07-12T16:41:34.358Z,QH268,Boeing 737 All Series Passenger,SGN,HAN,2025-07-13T00:00:00.000Z,19:15,21:25,EconomyFlex (B),2178000
2025-07-12T16:41:39.837Z,QH272,Airbus A321,SGN,HAN,2025-07-13T00:00:00.000Z,20:05,22:15,EconomyFlex (B),2178000
2025-07-12T16:41:45.107Z,QH284,Airbus A321,SGN,HAN,2025-07-13T00:00:00.000Z,21:30,23:40,EconomyFlex (B),2178000
2025-07-12T16:41:49.884Z,VN6002,Airbus A321,SGN,HAN,2025-07-13T00:00:00.000Z,04:55,07:05,Economy Classic (H),2178000
2025-07-12T16:41:55.323Z,VN206,Airbus 350,SGN,HAN,2025-07-13T00:00:00.000Z,06:00,08:05,Economy Classic (H),2178000
2025-07-12T16:42:01.486Z,VN7242,Boeing 787,SGN,HAN,2025-07-13T00:00:00.000Z,06:05,08:10,Economy Classic (H),2178000
2025-07-12T16:42:06.965Z,VN240,Boeing 787,SGN,HAN,2025-07-13T00:00:00.000Z,07:00,09:05,Economy Classic (H),2178000
2025-07-12T16:42:12.195Z,VN6014,Airbus A321,SGN,HAN,2025-07-13T00:00:00.000Z,07:00,09:10,Economy Classic (H),2178000
2025-07-12T16:42:16.839Z,VN262,Boeing 787,SGN,HAN,2025-07-13T00:00:00.000Z,19:35,21:40,Economy Classic (H),2178000
2025-07-12T16:42:22.158Z,VN220,Boeing 787,SGN,HAN,2025-07-13T00:00:00.000Z,20:00,22:05,Economy Classic (H),2178000
2025-07-12T16:42:28.748Z,VN256,Boeing 787,SGN,HAN,2025-07-13T00:00:00.000Z,20:30,22:35,Economy Classic (H),2178000
2025-07-12T16:42:33.815Z,VN7234,Boeing 787,SGN,HAN,2025-07-13T00:00:00.000Z,21:30,23:35,Economy Classic (H),2178000
2025-07-12T16:42:38.879Z,VN6002,Airbus A321,SGN,HAN,2025-07-13T00:00:00.000Z,04:55,07:05,Economy Flex (S),2178000
2025-07-12T16:42:44.846Z,VN206,Airbus 350,SGN,HAN,2025-07-13T00:00:00.000Z,06:00,08:05,Economy Classic (S),2178000
2025-07-12T16:42:50.241Z,VN7242,Boeing 787,SGN,HAN,2025-07-13T00:00:00.000Z,06:05,08:10,Economy Classic (S),2178000
2025-07-12T16:42:55.585Z,VN240,Boeing 787,SGN,HAN,2025-07-13T00:00:00.000Z,07:00,09:05,Economy Classic (S),2178000
2025-07-12T16:43:00.798Z,VN6014,Airbus A321,SGN,HAN,2025-07-13T00:00:00.000Z,07:00,09:10,Economy Flex (S),2178000
2025-07-12T16:43:06.226Z,VN7232,Boeing 787,SGN,HAN,2025-07-13T00:00:00.000Z,17:20,19:25,Economy Classic (S),2178000
2025-07-12T16:43:12.278Z,VN258,Boeing 787,SGN,HAN,2025-07-13T00:00:00.000Z,19:00,21:05,Economy Classic (S),2178000
2025-07-12T16:43:17.950Z,VN262,Boeing 787,SGN,HAN,2025-07-13T00:00:00.000Z,19:35,21:40,Economy Classic (S),2178000
2025-07-12T16:43:23.865Z,VN220,Boeing 787,SGN,HAN,2025-07-13T00:00:00.000Z,20:00,22:05,Economy Classic (S),2178000
2025-07-12T16:43:29.830Z,VN256,Boeing 787,SGN,HAN,2025-07-13T00:00:00.000Z,20:30,22:35,Economy Classic (S),2178000
2025-07-12T16:43:35.608Z,VN260,Boeing 787,SGN,HAN,2025-07-13T00:00:00.000Z,21:00,23:05,Economy Classic (S),2178000
2025-07-12T16:43:41.963Z,VN7234,Boeing 787,SGN,HAN,2025-07-13T00:00:00.000Z,21:30,23:35,Economy Classic (S),2178000
2025-07-12T16:43:47.457Z,VN7220,Airbus A321,SGN,HAN,2025-07-13T00:00:00.000Z,22:10,00:20,Economy Classic (S),2178000
2025-07-12T16:43:51.778Z,VN270,Airbus A321,SGN,HAN,2025-07-13T00:00:00.000Z,23:55,02:00,Economy Classic (S),2178000
2025-07-12T16:43:57.652Z,VN6002,Airbus A321,SGN,HAN,2025-07-13T00:00:00.000Z,04:55,07:05,Economy Flex (M),2178000
2025-07-12T16:44:03.514Z,VN206,Airbus 350,SGN,HAN,2025-07-13T00:00:00.000Z,06:00,08:05,Economy Flex (M),2178000
2025-07-12T16:44:09.127Z,VN7242,Boeing 787,SGN,HAN,2025-07-13T00:00:00.000Z,06:05,08:10,Economy Flex (M),2178000
2025-07-12T16:44:14.676Z,VN240,Boeing 787,SGN,HAN,2025-07-13T00:00:00.000Z,07:00,09:05,Economy Flex (M),2178000
2025-07-12T16:44:20.304Z,VN6014,Airbus A321,SGN,HAN,2025-07-13T00:00:00.000Z,07:00,09:10,Economy Flex (M),2178000
2025-07-12T16:44:35.217Z,VN210,Boeing 787,SGN,HAN,2025-07-13T00:00:00.000Z,11:10,13:15,Economy Flex (M),2178000
2025-07-12T16:44:40.945Z,VN252,Airbus A350-900,SGN,HAN,2025-07-13T00:00:00.000Z,17:05,19:10,Economy Flex (M),2178000
2025-07-12T16:44:45.769Z,VN254,Boeing 787,SGN,HAN,2025-07-13T00:00:00.000Z,17:15,19:25,Economy Flex (M),2178000
2025-07-12T16:44:50.858Z,VN7232,Boeing 787,SGN,HAN,2025-07-13T00:00:00.000Z,17:20,19:25,Economy Flex (M),2178000
2025-07-12T16:44:55.642Z,VN218,Airbus A350-900,SGN,HAN,2025-07-13T00:00:00.000Z,18:00,20:05,Economy Flex (M),2178000
2025-07-12T16:45:01.188Z,VN258,Boeing 787,SGN,HAN,2025-07-13T00:00:00.000Z,19:00,21:05,Economy Flex (M),2178000
2025-07-12T16:45:05.462Z,VN262,Boeing 787,SGN,HAN,2025-07-13T00:00:00.000Z,19:35,21:40,Economy Flex (M),2178000
2025-07-12T16:45:11.194Z,VN220,Boeing 787,SGN,HAN,2025-07-13T00:00:00.000Z,20:00,22:05,Economy Flex (M),2178000
2025-07-12T16:45:16.117Z,VN256,Boeing 787,SGN,HAN,2025-07-13T00:00:00.000Z,20:30,22:35,Economy Flex (M),2178000
2025-07-12T16:45:21.735Z,VN260,Boeing 787,SGN,HAN,2025-07-13T00:00:00.000Z,21:00,23:05,Economy Flex (M),2178000
2025-07-12T16:45:26.263Z,VN7234,Boeing 787,SGN,HAN,2025-07-13T00:00:00.000Z,21:30,23:35,Economy Flex (M),2178000
2025-07-12T16:45:32.078Z,VN7220,Airbus A321,SGN,HAN,2025-07-13T00:00:00.000Z,22:10,00:20,Economy Flex (M),2178000
2025-07-12T16:45:37.238Z,VN270,Airbus A321,SGN,HAN,2025-07-13T00:00:00.000Z,23:55,02:00,Economy Flex (M),2178000
2025-07-12T16:45:42.589Z,VN6002,Airbus A321,SGN,HAN,2025-07-13T00:00:00.000Z,04:55,07:05,Economy Flex (B),2178000
2025-07-12T16:45:47.977Z,VN206,Airbus 350,SGN,HAN,2025-07-13T00:00:00.000Z,06:00,08:05,Economy Flex (B),2178000
2025-07-12T16:45:52.770Z,VN7242,Boeing 787,SGN,HAN,2025-07-13T00:00:00.000Z,06:05,08:10,Economy Flex (B),2178000
2025-07-12T16:45:58.540Z,VN240,Boeing 787,SGN,HAN,2025-07-13T00:00:00.000Z,07:00,09:05,Economy Flex (B),2178000
2025-07-12T16:46:04.642Z,VN6014,Airbus A321,SGN,HAN,2025-07-13T00:00:00.000Z,07:00,09:10,Economy Flex (B),2178000
2025-07-12T16:46:11.256Z,VN208,Boeing 787,SGN,HAN,2025-07-13T00:00:00.000Z,08:15,10:20,Economy Flex (B),2178000
2025-07-12T16:46:16.889Z,VN246,Boeing 787,SGN,HAN,2025-07-13T00:00:00.000Z,10:00,12:05,Economy Flex (B),2178000
2025-07-12T16:46:21.651Z,VN210,Boeing 787,SGN,HAN,2025-07-13T00:00:00.000Z,11:10,13:15,Economy Flex (B),2178000
2025-07-12T16:46:26.334Z,VN212,Boeing 787,SGN,HAN,2025-07-13T00:00:00.000Z,12:00,14:05,Economy Flex (B),2178000
2025-07-12T16:46:32.413Z,VN230,Airbus A321,SGN,HAN,2025-07-13T00:00:00.000Z,12:05,14:10,Economy Flex (B),2178000
2025-07-12T16:46:38.271Z,VN214,Boeing 787,SGN,HAN,2025-07-13T00:00:00.000Z,14:15,16:20,Economy Flex (B),2178000
2025-07-12T16:46:43.376Z,VN7244,Airbus A321,SGN,HAN,2025-07-13T00:00:00.000Z,14:15,16:25,Economy Flex (B),2178000
2025-07-12T16:46:48.696Z,VN252,Airbus A350-900,SGN,HAN,2025-07-13T00:00:00.000Z,17:05,19:10,Economy Flex (B),2178000
2025-07-12T16:46:54.628Z,VN254,Boeing 787,SGN,HAN,2025-07-13T00:00:00.000Z,17:15,19:25,Economy Flex (B),2178000
2025-07-12T16:47:00.746Z,VN7232,Boeing 787,SGN,HAN,2025-07-13T00:00:00.000Z,17:20,19:25,Economy Flex (B),2178000
2025-07-12T16:47:06.747Z,VN218,Airbus A350-900,SGN,HAN,2025-07-13T00:00:00.000Z,18:00,20:05,Economy Flex (B),2178000
2025-07-12T16:47:11.859Z,VN258,Boeing 787,SGN,HAN,2025-07-13T00:00:00.000Z,19:00,21:05,Economy Flex (B),2178000
2025-07-12T16:47:16.826Z,VN262,Boeing 787,SGN,HAN,2025-07-13T00:00:00.000Z,19:35,21:40,Economy Flex (B),2178000
2025-07-12T16:47:23.925Z,VN220,Boeing 787,SGN,HAN,2025-07-13T00:00:00.000Z,20:00,22:05,Economy Flex (B),2178000
2025-07-12T16:47:30.142Z,VN256,Boeing 787,SGN,HAN,2025-07-13T00:00:00.000Z,20:30,22:35,Economy Flex (B),2178000
2025-07-12T16:47:35.091Z,VN260,Boeing 787,SGN,HAN,2025-07-13T00:00:00.000Z,21:00,23:05,Economy Flex (B),2178000
2025-07-12T16:47:39.293Z,VN7234,Boeing 787,SGN,HAN,2025-07-13T00:00:00.000Z,21:30,23:35,Economy Flex (B),2178000
2025-07-12T16:47:45.294Z,VN7220,Airbus A321,SGN,HAN,2025-07-13T00:00:00.000Z,22:10,00:20,Economy Flex (B),2178000
2025-07-12T16:47:51.444Z,VN270,Airbus A321,SGN,HAN,2025-07-13T00:00:00.000Z,23:55,02:00,Economy Flex (B),2178000
2025-07-12T16:47:57.077Z,VN6002,Airbus A321,SGN,HAN,2025-07-13T00:00:00.000Z,04:55,07:05,(I),2178000
2025-07-12T16:48:03.278Z,VN206,Airbus 350,SGN,HAN,2025-07-13T00:00:00.000Z,06:00,08:05,Premium Economy Classic (U),2178000
2025-07-12T16:48:09.365Z,VN7242,Boeing 787,SGN,HAN,2025-07-13T00:00:00.000Z,06:05,08:10,Premium Economy Classic (U),2178000
2025-07-12T16:48:15.542Z,VN240,Boeing 787,SGN,HAN,2025-07-13T00:00:00.000Z,07:00,09:05,Premium Economy Classic (U),2178000
2025-07-12T16:48:21.623Z,VN208,Boeing 787,SGN,HAN,2025-07-13T00:00:00.000Z,08:15,10:20,Premium Economy Classic (U),2178000
2025-07-12T16:48:26.827Z,VN244,Boeing 787,SGN,HAN,2025-07-13T00:00:00.000Z,09:00,11:05,Premium Economy Classic (U),2178000
2025-07-12T16:48:33.131Z,VN246,Boeing 787,SGN,HAN,2025-07-13T00:00:00.000Z,10:00,12:05,Premium Economy Classic (U),2178000
2025-07-12T16:48:38.039Z,VN210,Boeing 787,SGN,HAN,2025-07-13T00:00:00.000Z,11:10,13:15,Premium Economy Classic (U),2178000
2025-07-12T16:48:43.024Z,VN212,Boeing 787,SGN,HAN,2025-07-13T00:00:00.000Z,12:00,14:05,Premium Economy Classic (U),2178000
2025-07-12T16:48:49.696Z,VN230,Airbus A321,SGN,HAN,2025-07-13T00:00:00.000Z,12:05,14:10,Premium Economy Classic (U),2178000
2025-07-12T16:48:55.467Z,VN248,Boeing 787,SGN,HAN,2025-07-13T00:00:00.000Z,14:00,16:05,Premium Economy Classic (U),2178000
2025-07-12T16:49:01.830Z,VN214,Boeing 787,SGN,HAN,2025-07-13T00:00:00.000Z,14:15,16:20,Premium Economy Classic (U),2178000
2025-07-12T16:49:06.974Z,VN7244,Airbus A321,SGN,HAN,2025-07-13T00:00:00.000Z,14:15,16:25,Premium Economy Classic (U),2178000
2025-07-12T16:49:23.435Z,VN7252,Airbus 350,SGN,HAN,2025-07-13T00:00:00.000Z,14:30,16:35,Premium Economy Classic (U),2178000
2025-07-12T16:49:28.937Z,VN216,Boeing 787,SGN,HAN,2025-07-13T00:00:00.000Z,16:00,18:05,Premium Economy Classic (U),2178000
2025-07-12T16:49:34.515Z,VN252,Airbus A350-900,SGN,HAN,2025-07-13T00:00:00.000Z,17:05,19:10,Premium Economy Classic (U),2178000
2025-07-12T16:49:39.839Z,VN254,Boeing 787,SGN,HAN,2025-07-13T00:00:00.000Z,17:15,19:25,Premium Economy Classic (U),2178000
2025-07-12T16:49:45.630Z,VN7232,Boeing 787,SGN,HAN,2025-07-13T00:00:00.000Z,17:20,19:25,Premium Economy Classic (U),2178000
2025-07-12T16:49:50.288Z,VN218,Airbus A350-900,SGN,HAN,2025-07-13T00:00:00.000Z,18:00,20:05,Premium Economy Classic (U),2178000
2025-07-12T16:49:55.445Z,VN258,Boeing 787,SGN,HAN,2025-07-13T00:00:00.000Z,19:00,21:05,Premium Economy Classic (U),2178000
2025-07-12T16:50:00.958Z,VN262,Boeing 787,SGN,HAN,2025-07-13T00:00:00.000Z,19:35,21:40,Premium Economy Classic (U),2178000
2025-07-12T16:50:05.786Z,VN220,Boeing 787,SGN,HAN,2025-07-13T00:00:00.000Z,20:00,22:05,Premium Economy Classic (U),2178000
2025-07-12T16:50:10.197Z,VN256,Boeing 787,SGN,HAN,2025-07-13T00:00:00.000Z,20:30,22:35,Premium Economy Classic (U),2178000
2025-07-12T16:50:15.987Z,VN260,Boeing 787,SGN,HAN,2025-07-13T00:00:00.000Z,21:00,23:05,Premium Economy Classic (U),2178000
2025-07-12T16:50:21.338Z,VN7234,Boeing 787,SGN,HAN,2025-07-13T00:00:00.000Z,21:30,23:35,Premium Economy Classic (U),2178000
2025-07-12T16:50:26.258Z,VN7220,Airbus A321,SGN,HAN,2025-07-13T00:00:00.000Z,22:10,00:20,Premium Economy Classic (U),2178000
2025-07-12T16:50:31.279Z,VN270,Airbus A321,SGN,HAN,2025-07-13T00:00:00.000Z,23:55,02:00,Premium Economy Classic (U),2178000
2025-07-12T16:50:36.666Z,VU750,AIRBUS A321,SGN,HAN,2025-07-13T00:00:00.000Z,05:45,07:55,ECONOMY (J),2178000
2025-07-12T16:50:42.174Z,VN6002,Airbus A321,SGN,HAN,2025-07-13T00:00:00.000Z,04:55,07:05,(Z),2178000
2025-07-12T16:50:48.836Z,VN206,Airbus 350,SGN,HAN,2025-07-13T00:00:00.000Z,06:00,08:05,Premium Economy Classic (Z),2178000
2025-07-12T16:50:55.062Z,VN7242,Boeing 787,SGN,HAN,2025-07-13T00:00:00.000Z,06:05,08:10,Premium Economy Classic (Z),2178000
2025-07-12T16:51:00.680Z,VN240,Boeing 787,SGN,HAN,2025-07-13T00:00:00.000Z,07:00,09:05,Premium Economy Classic (Z),2178000
2025-07-12T16:51:06.308Z,VN6014,Airbus A321,SGN,HAN,2025-07-13T00:00:00.000Z,07:00,09:10,(Z),2178000
2025-07-12T16:51:11.865Z,VN208,Boeing 787,SGN,HAN,2025-07-13T00:00:00.000Z,08:15,10:20,Premium Economy Classic (Z),2178000
2025-07-12T16:51:18.386Z,VN244,Boeing 787,SGN,HAN,2025-07-13T00:00:00.000Z,09:00,11:05,Premium Economy Classic (Z),2178000
2025-07-12T16:51:23.652Z,VN246,Boeing 787,SGN,HAN,2025-07-13T00:00:00.000Z,10:00,12:05,Premium Economy Classic (Z),2178000
2025-07-12T16:51:28.234Z,VN210,Boeing 787,SGN,HAN,2025-07-13T00:00:00.000Z,11:10,13:15,Premium Economy Classic (Z),2178000
2025-07-12T16:51:33.632Z,VN212,Boeing 787,SGN,HAN,2025-07-13T00:00:00.000Z,12:00,14:05,Premium Economy Classic (Z),2178000
2025-07-12T16:51:38.934Z,VN230,Airbus A321,SGN,HAN,2025-07-13T00:00:00.000Z,12:05,14:10,Premium Economy Classic (Z),2178000
